rating,playback_used,ebird_code,channels,date,pitch,duration,filename,speed,species,number_of_notes,title,secondary_labels,bird_seen,sci_name,location,latitude,sampling_rate,type,elevation,description,bitrate_of_mp3,file_type,volume,background,xc_id,url,country,author,primary_label,longitude,length,time,recordist,license
4.0,no,osprey,1 (mono),2016-05-15,increasing,5,XC316604.mp3,accelerating,Western Osprey,4-6,XC316604 Western Osprey (Pandion haliaetus),[],yes,Pandion haliaetus," Universidade Federal de Goiás , Goiânia.",-16.6632,44100 (Hz),alarm call,750 m,Ave empoleirada em uma arvore em galhaças com seguimentos secos proxima ao lago  . Habitualmente seu ponto de visualização para efetuar  ataques  ás suas presas ( peixes).,128000 (bps),mp3,increasing,,316604,https://www.xeno-canto.org/316604,Brazil,Nunes D'Acosta,Pandion haliaetus_Osprey,-49.2542,0-3(s),06:30,Nunes D'Acosta,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,osprey,2 (stereo),2016-05-14,Not specified,18,XC318235.mp3,Not specified,Western Osprey,Not specified,XC318235 Western Osprey (Pandion haliaetus),[],yes,Pandion haliaetus," Perth and Kinross, Scotland",56.5758,44100 (Hz),call,100 m,Calls near the nest,128000 (bps),mp3,Not specified,,318235,https://www.xeno-canto.org/318235,United Kingdom,Bernard BOUSQUET,Pandion haliaetus_Osprey,-3.5594,Not specified,08:00,Bernard BOUSQUET,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,osprey,1 (mono),2016-07-08,Not specified,148,XC326522.mp3,Not specified,Western Osprey,Not specified,XC326522 Western Osprey (Pandion haliaetus),[],yes,Pandion haliaetus," Pine Flatwoods Trail, Merritt Island NWR,  Brevard County, Florida",28.7695,48000 (Hz),"call, flight call",0 m,"it circled above my head twice while calling, it then flew to distant tree and called more",128000 (bps),mp3,Not specified,,326522,https://www.xeno-canto.org/326522,United States,Paul Marvin,Pandion haliaetus_Osprey,-80.7845,Not specified,11:14,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
5.0,no,osprey,1 (mono),2016-05-17,Not specified,16,XC327674.mp3,Not specified,Western Osprey,Not specified,XC327674 Western Osprey (Pandion haliaetus),[],yes,Pandion haliaetus," Michigan, Pte. Mouillee SGA",42.0226,44100 (Hz),call,170 m,"Calling while flying over

Editing: High-pass filter, cutoff frequency 1kHz, some amplification

Equipment: Olympus WS-822 digital recorder with Audio-technica ATR 6550 shotgun.",192000 (bps),mp3,Not specified,,327674,https://www.xeno-canto.org/327674,United States,Antonio Xeira,Pandion haliaetus_Osprey,-83.2048,Not specified,15:30,Antonio Xeira,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.5,no,osprey,2 (stereo),2016-09-03,Not specified,28,XC333144.mp3,Not specified,Western Osprey,Not specified,XC333144 Western Osprey (Pandion haliaetus),['Corvus brachyrhynchos_American Crow'],yes,Pandion haliaetus," West Point Dam, Troup County, Georgia",32.919,48000 (Hz),call,190 m,4 birds flying together,128055 (bps),mp3,Not specified,American Crow (Corvus brachyrhynchos),333144,https://www.xeno-canto.org/333144,United States,Jim Holmes,Pandion haliaetus_Osprey,-85.1887,Not specified,06:30,Jim Holmes,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.5,no,osprey,2 (stereo),2016-09-03,Not specified,47,XC333145.mp3,Not specified,Western Osprey,Not specified,XC333145 Western Osprey (Pandion haliaetus),['Corvus brachyrhynchos_American Crow'],yes,Pandion haliaetus," West Point Dam, Troup County, Georgia",32.919,48000 (Hz),call,190 m,after attacking a Bald Eagle,128032 (bps),mp3,Not specified,American Crow (Corvus brachyrhynchos),333145,https://www.xeno-canto.org/333145,United States,Jim Holmes,Pandion haliaetus_Osprey,-85.1887,Not specified,06:30,Jim Holmes,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
5.0,no,osprey,2 (stereo),2016-07-30,level,51,XC343728.mp3,level,Western Osprey,1-3,XC343728 Western Osprey (Pandion haliaetus),[],yes,Pandion haliaetus," Marymore Park, Redmond, Washington",47.6569,44100 (Hz),call,10 m,Bird perched in a conifer at the edge of a slow moving river,199255 (bps),mp3,level,,343728,https://www.xeno-canto.org/343728,United States,Bruce Lagerquist,Pandion haliaetus_Osprey,-122.114,0-3(s),05:30,Bruce Lagerquist,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.5,no,osprey,2 (stereo),2015-04-21,Not specified,13,XC348476.mp3,Not specified,Western Osprey,Not specified,XC348476 Western Osprey (Pandion haliaetus),"['Turdus philomelos_Song Thrush', 'Fringilla coelebs_Common Chaffinch', 'Gavia arctica_Arctic Loon']",no,Pandion haliaetus," Tärnan, Uppland",59.5627,48000 (Hz),"call, song",70 m,"Area mainly coniferous forests, with scattered meadows and lakes. A similar call is also heard in XC348480",128000 (bps),mp3,Not specified,Song Thrush (Turdus philomelos); Common Chaffinch (Fringilla coelebs); Black-throated Loon (Gavia arctica),348476,https://www.xeno-canto.org/348476,Sweden,Ulf Elman,Pandion haliaetus_Osprey,18.36,Not specified,09:00,Ulf Elman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,osprey,1 (mono),2017-01-07,Not specified,104,XC349609.mp3,Not specified,Western Osprey,Not specified,XC349609 Western Osprey (Pandion haliaetus),[],yes,Pandion haliaetus," Tijuana Slough NWR, trail from south end of 5th street, Imperial Beach, California",32.564,48000 (Hz),call,0 m,perched over marsh,128000 (bps),mp3,Not specified,,349609,https://www.xeno-canto.org/349609,United States,Paul Marvin,Pandion haliaetus_Osprey,-117.1256,Not specified,08:15,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.5,no,osprey,2 (stereo),2017-04-08,Not specified,20,XC363809.mp3,Not specified,Western Osprey,Not specified,XC363809 Western Osprey (Pandion haliaetus),"['Parus major_Great Tit', 'Phylloscopus collybita_Common Chiffchaff']",yes,Pandion haliaetus," Brandenburg (near  Zehdenick), Brandenburg",52.9792,44100 (Hz),flight call,50 m,"a pair in the air, one bird calling. The other one answered later (XC363812).",320000 (bps),mp3,Not specified,Great Tit (Parus major); Common Chiffchaff (Phylloscopus collybita),363809,https://www.xeno-canto.org/363809,Germany,Annette Hamann,Pandion haliaetus_Osprey,13.3379,Not specified,15:30,Annette Hamann,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.5,no,osprey,2 (stereo),2017-05-13,Not specified,68,XC369949.mp3,Not specified,Western Osprey,Not specified,XC369949 Western Osprey (Pandion haliaetus),"['Regulus calendula_Ruby-crowned Kinglet', 'Sitta canadensis_Red-breasted Nuthatch']",yes,Pandion haliaetus," Laramie River Road, Larimer County, Colorado",40.702,44100 (Hz),song,2600 m,Recording unmodified.,192000 (bps),mp3,Not specified,Ruby-crowned Kinglet (Regulus calendula); Audubon's Warbler (Setophaga auduboni); Red-breasted Nuthatch (Sitta canadensis),369949,https://www.xeno-canto.org/369949,United States,Nick Komar,Pandion haliaetus_Osprey,-105.8615,Not specified,06:45,Nick Komar,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.5,no,osprey,1 (mono),2017-06-18,both,66,XC376424.mp3,Not specified,Western Osprey,>20,XC376424 Western Osprey (Pandion haliaetus),"[""Catharus ustulatus_Swainson's Thrush"", 'Zonotrichia albicollis_White-throated Sparrow', 'Setophaga ruticilla_American Redstart']",yes,Pandion haliaetus," Mugaha Marsh, near Mackenzie, British Columbia",55.3968,44100 (Hz),"begging call, call, juvenile",650 m,Grown juvenile Osprey calling for a parent from a tree-top nest,128000 (bps),mp3,both,Swainson's Thrush (Catharus ustulatus); White-throated Sparrow (Zonotrichia albicollis); American Redstart (Setophaga ruticilla),376424,https://www.xeno-canto.org/376424,Canada,Jeff Dyck,Pandion haliaetus_Osprey,-123.2112,6-10(s),10:30,Jeff Dyck,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,osprey,1 (mono),2017-07-04,Not specified,7,XC379017.mp3,Not specified,Western Osprey,Not specified,XC379017 Western Osprey (Pandion haliaetus),[],yes,Pandion haliaetus," Revelstoke, Columbia-Shuswap, British Columbia",50.9619,44100 (Hz),call,440 m,Call given in circling display flight. Repeated every ~15 seconds.,128000 (bps),mp3,Not specified,,379017,https://www.xeno-canto.org/379017,Canada,James Bradley,Pandion haliaetus_Osprey,-118.1997,Not specified,11:00,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
5.0,no,osprey,2 (stereo),2017-02-12,Not specified,23,XC383810.mp3,level,Western Osprey,Not specified,XC383810 Western Osprey (Pandion haliaetus),[],yes,Pandion haliaetus," Sitio Ramsar Río San Pedro-Meoqui, Meoqui Municipality, Chihuahua",28.2592,44100 (Hz),call,1100 m,,128000 (bps),mp3,level,,383810,https://www.xeno-canto.org/383810,Mexico,fernando mondaca-fernandez,Pandion haliaetus_Osprey,-105.4862,>10(s),07:00,fernando mondaca-fernandez,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,osprey,2 (stereo),2017-08-31,Not specified,4,XC384803.mp3,Not specified,Western Osprey,Not specified,XC384803 Western Osprey (Pandion haliaetus),[],yes,Pandion haliaetus," Degernäs, Umeå, Västerbottens län",63.7599,48000 (Hz),call,10 m,,259168 (bps),mp3,Not specified,,384803,https://www.xeno-canto.org/384803,Sweden,Lars Edenius,Pandion haliaetus_Osprey,20.2763,Not specified,11:00,Lars Edenius,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.5,no,osprey,2 (stereo),2017-10-29,Not specified,48,XC391112.mp3,Not specified,Western Osprey,Not specified,XC391112 Western Osprey (Pandion haliaetus),"['Quiscalus mexicanus_Great-tailed Grackle', 'Phalacrocorax brasilianus_Neotropic Cormorant', 'Tyrannus melancholicus_Tropical Kingbird']",yes,Pandion haliaetus," Costa del Este, Panama City",9.0095,44100 (Hz),song,0 m,"Six songs from an osprey as it was singing directly above me from the top of a eucalyptus tree. Recording was cut to eliminate about 1 minute when the bird was not singing, noise-reduced to minimize traffic noise, and normalized to -3 dB.",320000 (bps),mp3,Not specified,Great-tailed Grackle (Quiscalus mexicanus); Neotropic Cormorant (Phalacrocorax brasilianus); Tropical Kingbird (Tyrannus melancholicus),391112,https://www.xeno-canto.org/391112,Panama,Kent Livezey,Pandion haliaetus_Osprey,-79.4684,Not specified,07:24,Kent Livezey,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,osprey,2 (stereo),2017-10-29,Not specified,13,XC391175.mp3,Not specified,Western Osprey,Not specified,XC391175 Western Osprey (Pandion haliaetus),[],yes,Pandion haliaetus," San Elijo Lagoon, San Diego County, California",33.0125,44100 (Hz),call,0 m,"Bird was on line near telephone pole over railroad tracks; it had a fish in its talon, while another osprey actively fished the lagoon closer to us. Bird was perched quite near a long very flat building, which contributed to the reverb heard throughout the clip, but especially at the end. File high passed filter (1500Hz/6dB); amplified, fade in/fade out.",320000 (bps),mp3,Not specified,,391175,https://www.xeno-canto.org/391175,United States,Steven Lawrence Hunter,Pandion haliaetus_Osprey,-117.2745,Not specified,12:55,Steven Lawrence Hunter,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.5,no,osprey,1 (mono),2014-12-12,both,140,XC400995.mp3,level,Western Osprey,4-6,XC400995 Western Osprey (Pandion haliaetus),"[""Parabuteo unicinctus_Harris's Hawk"", 'Ardea herodias_Great Blue Heron', 'Leiothlypis celata_Orange-crowned Warbler', 'Sayornis nigricans_Black Phoebe', 'Megaceryle alcyon_Belted Kingfisher', 'Myiozetetes similis_Social Flycatcher']",yes,Pandion haliaetus," Presa Chiculi, Rio Yaqui, Sonora",27.7834,44100 (Hz),call,40 m,"birds contesting winter feeding territory; interval shortened at 1:12 by about a minute; some great interaction calls, but noisy water and other birds;",128000 (bps),mp3,level,Harris's Hawk (Parabuteo unicinctus); Great Blue Heron (Ardea herodias); Orange-crowned Warbler (Leiothlypis celata); Black Phoebe (Sayornis nigricans); Belted Kingfisher (Megaceryle alcyon); Social Flycatcher (Myiozetetes similis),400995,https://www.xeno-canto.org/400995,Mexico,Richard E. Webster,Pandion haliaetus_Osprey,-109.8984,0-3(s),07:04,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.5,no,osprey,1 (mono),2014-12-12,both,40,XC400997.mp3,level,Western Osprey,7-20,XC400997 Western Osprey (Pandion haliaetus),"['Toxostoma curvirostre_Curve-billed Thrasher', 'Megaceryle alcyon_Belted Kingfisher', 'Chloroceryle americana_Green Kingfisher']",yes,Pandion haliaetus," Presa Chiculi, Rio Yaqui, Sonora",27.7834,44100 (Hz),call,40 m,"bird contesting winter feeding territory; intervals shortened at 0:21 and 0:33; calls in flight at start, then perched twice;",128000 (bps),mp3,level,Curve-billed Thrasher (Toxostoma curvirostre); Belted Kingfisher (Megaceryle alcyon); Green Kingfisher (Chloroceryle americana),400997,https://www.xeno-canto.org/400997,Mexico,Richard E. Webster,Pandion haliaetus_Osprey,-109.8984,0-3(s),07:48,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.5,no,osprey,2 (stereo),2018-04-25,Not specified,81,XC414080.mp3,Not specified,Western Osprey,Not specified,XC414080 Western Osprey (Pandion haliaetus),"['Corvus brachyrhynchos_American Crow', 'Melospiza melodia_Song Sparrow', ""Cyanocitta stelleri_Steller's Jay""]",yes,Pandion haliaetus," Oaks Bottom NWR, Portland, Multnomah County, Oregon",45.4786,44100 (Hz),"alarm call, call",0 m,Recording amplified. High pass filter 12db.,320103 (bps),mp3,Not specified,American Crow (Corvus brachyrhynchos); Song Sparrow (Melospiza melodia); Steller's Jay (Cyanocitta stelleri),414080,https://www.xeno-canto.org/414080,United States,Thomas Magarian,Pandion haliaetus_Osprey,-122.6545,Not specified,13:04,Thomas Magarian,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.5,no,osprey,2 (stereo),2018-04-25,Not specified,28,XC414081.mp3,Not specified,Western Osprey,Not specified,XC414081 Western Osprey (Pandion haliaetus),"['Corvus brachyrhynchos_American Crow', 'Melospiza melodia_Song Sparrow', 'Psaltriparus minimus_Bushtit']",yes,Pandion haliaetus," Oaks Bottom NWR, Portland, Multnomah County, Oregon",45.4786,44100 (Hz),"alarm call, call",0 m,Recording amplified. High pass filter 12db.,320291 (bps),mp3,Not specified,American Crow (Corvus brachyrhynchos); Song Sparrow (Melospiza melodia); American Bushtit (Psaltriparus minimus),414081,https://www.xeno-canto.org/414081,United States,Thomas Magarian,Pandion haliaetus_Osprey,-122.6545,Not specified,13:01,Thomas Magarian,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.5,,osprey,2 (stereo),2009-05-02,level,22,XC42192.mp3,level,Western Osprey,1-3,XC42192 Western Osprey (Pandion haliaetus),['Anser anser_Graylag Goose'],,Pandion haliaetus," Ryholm, Västergötland ",58.5731,44100 (Hz),call,? m,call from a pair,128000 (bps),mp3,level,Greylag Goose (Anser anser),42192,https://www.xeno-canto.org/42192,Sweden,Patrik Åberg,Pandion haliaetus_Osprey,14.2489,0-3(s),?,Patrik Åberg,Creative Commons Attribution-NonCommercial-ShareAlike 3.0
4.5,,osprey,2 (stereo),2009-04-13,level,120,XC42193.mp3,level,Western Osprey,1-3,XC42193 Western Osprey (Pandion haliaetus),"['Motacilla alba_White Wagtail', 'Bucephala clangula_Common Goldeneye', 'Rallus aquaticus_Water Rail']",,Pandion haliaetus," Amperna, Brevik, Västergötland ",58.4453,44100 (Hz),allarmcall,? m,allarmcall and vingsound from a nonbreeding bird,128000 (bps),mp3,level,White Wagtail (Motacilla alba); Common Goldeneye (Bucephala clangula); Water Rail (Rallus aquaticus),42193,https://www.xeno-canto.org/42193,Sweden,Patrik Åberg,Pandion haliaetus_Osprey,14.4484,6-10(s),?,Patrik Åberg,Creative Commons Attribution-NonCommercial-ShareAlike 3.0
4.5,no,osprey,2 (stereo),2018-07-03,Not specified,43,XC424249.mp3,Not specified,Western Osprey,Not specified,XC424249 Western Osprey (Pandion haliaetus),"['Dendrocopos major_Great Spotted Woodpecker', 'Erithacus rubecula_European Robin', 'Oriolus oriolus_Eurasian Golden Oriole', 'Phylloscopus trochilus_Willow Warbler', 'Sylvia atricapilla_Eurasian Blackcap']",yes,Pandion haliaetus," Gmina Wałcz, Województwo zachodniopomorskie",53.2735,44100 (Hz),call,110 m,,320000 (bps),mp3,Not specified,Great Spotted Woodpecker (Dendrocopos major); European Robin (Erithacus rubecula); Eurasian Golden Oriole (Oriolus oriolus); Willow Warbler (Phylloscopus trochilus); Eurasian Blackcap (Sylvia atricapilla),424249,https://www.xeno-canto.org/424249,Poland,Marcin Sołowiej,Pandion haliaetus_Osprey,16.4753,Not specified,13:00,Marcin Sołowiej,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,osprey,2 (stereo),2018-08-22,Not specified,13,XC431773.mp3,Not specified,Western Osprey,Not specified,XC431773 Western Osprey (Pandion haliaetus),[],yes,Pandion haliaetus," Degernäs, Umeå, Västerbottens län",63.7599,48000 (Hz),flight call,10 m,,272710 (bps),mp3,Not specified,,431773,https://www.xeno-canto.org/431773,Sweden,Lars Edenius,Pandion haliaetus_Osprey,20.2763,Not specified,07:00,Lars Edenius,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
5.0,no,osprey,2 (stereo),2018-09-02,Not specified,33,XC432845.mp3,Not specified,Western Osprey,Not specified,XC432845 Western Osprey (Pandion haliaetus),[],yes,Pandion haliaetus," Degernäs, Umeå, Västerbottens län",63.7599,48000 (Hz),begging call,10 m,,267518 (bps),mp3,Not specified,,432845,https://www.xeno-canto.org/432845,Sweden,Lars Edenius,Pandion haliaetus_Osprey,20.2763,Not specified,07:30,Lars Edenius,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,osprey,1 (mono),2014-05-19,Not specified,20,XC434498.mp3,Not specified,Western Osprey,Not specified,XC434498 Western Osprey (Pandion haliaetus),[],yes,Pandion haliaetus," Djibouti Region; Camp Lemonnier, 5.5 km SE Djibouti",11.542,48000 (Hz),song,0 m,"member of a pair; perched on exposed pylons at low tide

Field Number: DJ2014 JRS 39",256000 (bps),mp3,Not specified,,434498,https://www.xeno-canto.org/434498,Djibouti,Jacob Saucier,Pandion haliaetus_Osprey,43.1695,Not specified,?,Jacob Saucier,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,osprey,1 (mono),2018-11-20,level,3,XC443335.mp3,level,Western Osprey,7-20,XC443335 Western Osprey (Pandion haliaetus),[],yes,Pandion haliaetus," Pisicultura - Goiânia, Goiânia, Goiás",-16.5728,44100 (Hz),alarm call,700 m,,192000 (bps),mp3,level,,443335,https://www.xeno-canto.org/443335,Brazil,JAYRSON ARAUJO DE OLIVEIRA,Pandion haliaetus_Osprey,-49.3122,0-3(s),16:54,JAYRSON ARAUJO DE OLIVEIRA,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.5,no,osprey,1 (mono),2018-07-18,level,35,XC447580.mp3,level,Western Osprey,7-20,XC447580 Western Osprey (Pandion haliaetus),"['Zenaida asiatica_White-winged Dove', 'Quiscalus mexicanus_Great-tailed Grackle', ""Callipepla gambelii_Gambel's Quail"", ""Vireo bellii_Bell's Vireo"", 'Auriparus flaviceps_Verdin']",yes,Pandion haliaetus," Presa Chiculi, Rio Yaqui, Sonora",27.7834,44100 (Hz),call,40 m,"in flight; first series probably a fragment, the second a full series with different types of note in the middle and at the end;",128000 (bps),mp3,both,White-winged Dove (Zenaida asiatica); Great-tailed Grackle (Quiscalus mexicanus); Gambel's Quail (Callipepla gambelii); Bell's Vireo (Vireo bellii); Verdin (Auriparus flaviceps),447580,https://www.xeno-canto.org/447580,Mexico,Richard E. Webster,Pandion haliaetus_Osprey,-109.8984,>10(s),09:13,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,osprey,1 (mono),2018-10-31,Not specified,42,XC448776.mp3,Not specified,Western Osprey,Not specified,XC448776 Western Osprey (Pandion haliaetus),[],yes,Pandion haliaetus," Tijuana Slough NWR, trail from south end of 5th street, Imperial Beach, California",32.564,48000 (Hz),flight call,0 m,flight display as second Osprey flew by,128000 (bps),mp3,Not specified,,448776,https://www.xeno-canto.org/448776,United States,Paul Marvin,Pandion haliaetus_Osprey,-117.1256,Not specified,07:40,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,osprey,1 (mono),2017-08-05,Not specified,11,XC452068.mp3,Not specified,Western Osprey,Not specified,XC452068 Western Osprey (Pandion haliaetus),[],yes,Pandion haliaetus," Lake Apopka Wildlife Drive, Orange County, Florida",28.6712,48000 (Hz),call,20 m,,128000 (bps),mp3,Not specified,,452068,https://www.xeno-canto.org/452068,United States,Paul Marvin,Pandion haliaetus_Osprey,-81.592,Not specified,09:06,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,osprey,2 (stereo),2019-01-31,Not specified,10,XC455158.mp3,Not specified,Western Osprey,Not specified,XC455158 Western Osprey (Pandion haliaetus),[],yes,Pandion haliaetus, Reserva Natural Cauquitá,4.843,44100 (Hz),"call, song",1100 m,,128000 (bps),mp3,Not specified,,455158,https://www.xeno-canto.org/455158,Colombia,David Monroy Rengifo,Pandion haliaetus_Osprey,-75.8187,Not specified,11:30,David Monroy Rengifo,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.5,no,osprey,1 (mono),2019-01-25,Not specified,37,XC456740.mp3,Not specified,Western Osprey,Not specified,XC456740 Western Osprey (Pandion haliaetus),['Passer hispaniolensis_Spanish Sparrow'],yes,Pandion haliaetus," Sal Rei, Boa Vista",16.1822,44100 (Hz),flight call,10 m,Courtship of 3 birds in flight,64896 (bps),mp3,Not specified,Spanish Sparrow (Passer hispaniolensis),456740,https://www.xeno-canto.org/456740,Cape Verde,Marcin Sołowiej,Pandion haliaetus_Osprey,-22.9157,Not specified,10:00,Marcin Sołowiej,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
5.0,no,osprey,1 (mono),2019-01-25,Not specified,30,XC456741.mp3,Not specified,Western Osprey,Not specified,XC456741 Western Osprey (Pandion haliaetus),[],yes,Pandion haliaetus," Sal Rei, Boa Vista",16.1822,44100 (Hz),flight call,10 m,Courtship of 3 birds in flight,63963 (bps),mp3,Not specified,,456741,https://www.xeno-canto.org/456741,Cape Verde,Marcin Sołowiej,Pandion haliaetus_Osprey,-22.9157,Not specified,10:00,Marcin Sołowiej,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,osprey,1 (mono),2019-02-09,level,14,XC465327.mp3,level,Western Osprey,>20,XC465327 Western Osprey (Pandion haliaetus),[],yes,Pandion haliaetus," Isla San Benito Oeste, Baja California",28.3023,44100 (Hz),call,10 m,calling in flight just after copulation on the nest;,128000 (bps),mp3,both,,465327,https://www.xeno-canto.org/465327,Mexico,Richard E. Webster,Pandion haliaetus_Osprey,-115.5801,6-10(s),08:16,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,osprey,1 (mono),2019-02-09,increasing,36,XC465329.mp3,level,Western Osprey,4-6,XC465329 Western Osprey (Pandion haliaetus),[],yes,Pandion haliaetus," Isla San Benito Oeste, Baja California",28.3023,44100 (Hz),call,10 m,"two birds, a nesting pair, in circling flight, two at start harrassing a Red-tailed Hawk, then one calling still in flight; several interval shortened, and still a messy recording;",128000 (bps),mp3,increasing,,465329,https://www.xeno-canto.org/465329,Mexico,Richard E. Webster,Pandion haliaetus_Osprey,-115.5801,3-6(s),13:45,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,osprey,2 (stereo),2019-04-10,Not specified,90,XC466037.mp3,Not specified,Western Osprey,Not specified,XC466037 Western Osprey (Pandion haliaetus),[],yes,Pandion haliaetus," Sandy Hook, Monmouth Co., NJ",40.451,48000 (Hz),call,0 m,Scream Series associated with breeding during flight display.,182279 (bps),mp3,Not specified,,466037,https://www.xeno-canto.org/466037,United States,William Whitehead,Pandion haliaetus_Osprey,-73.996,Not specified,12:00,William Whitehead,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.5,no,osprey,1 (mono),2019-02-22,both,287,XC466204.mp3,level,Western Osprey,7-20,XC466204 Western Osprey (Pandion haliaetus),"[""Icterus parisorum_Scott's Oriole"", 'Geothlypis trichas_Common Yellowthroat', 'Fulica americana_American Coot', 'Cistothorus palustris_Marsh Wren', 'Nycticorax nycticorax_Black-crowned Night-Heron', 'Ardea alba_Great Egret', 'Colaptes chrysoides_Gilded Flicker', 'Megaceryle alcyon_Belted Kingfisher', 'Melanerpes uropygialis_Gila Woodpecker']",yes,Pandion haliaetus," San José del Cabo, Los Cabos, Baja California Sur",23.0477,44100 (Hz),call,20 m,"calls of a perched bird, seemingly the dominant bird at the lagoon (out of 20 present); interval shortened at 1:34; interval shortened at 1:55, the first call after that by a different bird in flight, with the later, loud calls from the original bird on its perch, calling at birds flying by (a 'warn off' type of call); more complex versions after 1:22, 1:41, and 4:22; interval altered at 4:30;",128000 (bps),mp3,both,Scott's Oriole (Icterus parisorum); Common Yellowthroat (Geothlypis trichas); American Coot (Fulica americana); Marsh Wren (Cistothorus palustris); Black-crowned Night Heron (Nycticorax nycticorax); Great Egret (Ardea alba); Gilded Flicker (Colaptes chrysoides); Belted Kingfisher (Megaceryle alcyon); Gila Woodpecker (Melanerpes uropygialis),466204,https://www.xeno-canto.org/466204,Mexico,Richard E. Webster,Pandion haliaetus_Osprey,-109.697,>10(s),09:49,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.5,no,osprey,1 (mono),2019-02-22,both,120,XC466212.mp3,both,Western Osprey,>20,XC466212 Western Osprey (Pandion haliaetus),"['Gallinula galeata_Common Gallinule', 'Ardea alba_Great Egret', 'Fulica americana_American Coot', ""Icterus parisorum_Scott's Oriole"", 'Melanerpes uropygialis_Gila Woodpecker']",yes,Pandion haliaetus," San José del Cabo, Los Cabos, Baja California Sur",23.0477,44100 (Hz),call,20 m,"cont. perched, dominant bird that gives these 'warn off' vocalizations when other Osprey fly near, and it works for some limited area around the perch, it seems (but there are 20 Ospreys at this small lagoon, so the ""territory,"" if any, is small); intervals shortened at 0:20, 1:07, and 1:44;",128000 (bps),mp3,both,Common Gallinule (Gallinula galeata); Great Egret (Ardea alba); American Coot (Fulica americana); Scott's Oriole (Icterus parisorum); Gila Woodpecker (Melanerpes uropygialis),466212,https://www.xeno-canto.org/466212,Mexico,Richard E. Webster,Pandion haliaetus_Osprey,-109.697,>10(s),10:04,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,osprey,1 (mono),2019-02-22,both,16,XC466214.mp3,both,Western Osprey,7-20,XC466214 Western Osprey (Pandion haliaetus),[],yes,Pandion haliaetus," San José del Cabo, Los Cabos, Baja California Sur",23.0477,44100 (Hz),call,20 m,"the loud calls after 0:10 seemed to come from a different bird, but I'm not sure/it is not a call I know;",128000 (bps),mp3,both,,466214,https://www.xeno-canto.org/466214,Mexico,Richard E. Webster,Pandion haliaetus_Osprey,-109.697,6-10(s),08:56,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.5,no,osprey,1 (mono),2019-02-22,both,42,XC466220.mp3,level,Western Osprey,7-20,XC466220 Western Osprey (Pandion haliaetus),['Porzana carolina_Sora'],yes,Pandion haliaetus," San José del Cabo, Los Cabos, Baja California Sur",23.0477,44100 (Hz),call,20 m,"perched, taking off at the end; interval shortened at 0:17;",128000 (bps),mp3,increasing,Sora (Porzana carolina),466220,https://www.xeno-canto.org/466220,Mexico,Richard E. Webster,Pandion haliaetus_Osprey,-109.697,3-6(s),09:01,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
